fecha_utc,parte,modelo_id,modelo,backend,parametros,caso,variante,corrida,tokens_entrada,tokens_salida,tokens_razonamiento,latencia_s,salida,prediccion,esperado,acierto,costo_usd,error,nota
2026-09-20T01:29:09+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 5, ""top_p"": 1.0}",X2,top_k=5,4,55,100,0,1.1284,"8345 × 463 = 386, 385

Wait, let me calculate properly.

8345 × 463  
First, multiply 8345 × 400 = 3,338,000  
Then, 8345 × 60 = 500,700  
Then, 8345 × 3 = 25,03",25.03,3863735,0,0.0,,ollama_total_s=1.126;carga_s=0.001
2026-09-20T01:29:09+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 5, ""top_p"": 1.0}",P1,top_k=5,0,61,37,0,0.4184,"43% of 1000 is 430.  
430 - 11 = 419.  

Answer: 419",419,419,1,0.0,,ollama_total_s=0.415;carga_s=0.001
2026-09-20T01:29:10+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 5, ""top_p"": 1.0}",P1,top_k=5,1,61,41,0,0.4549,"43% of 1000 is 430. Subtract 11: 430 - 11 = 419.

Answer: 419",419,419,1,0.0,,ollama_total_s=0.451;carga_s=0.001
2026-09-20T01:29:10+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 5, ""top_p"": 1.0}",P1,top_k=5,2,61,38,0,0.4199,"43% of 1000 is 430.  
430 - 11 = 419.  

Final answer: 419",419,419,1,0.0,,ollama_total_s=0.416;carga_s=0.001
2026-09-20T01:29:11+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 5, ""top_p"": 1.0}",P1,top_k=5,3,61,43,0,0.4984,"43% of 1000 is 430. Subtract 11: 430 - 11 = 419.  
Final answer: 419",419,419,1,0.0,,ollama_total_s=0.495;carga_s=0.001
2026-09-20T01:29:11+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 5, ""top_p"": 1.0}",P1,top_k=5,4,61,36,0,0.3994,"43% of 1000 is 430.  
430 - 11 = 419.

Answer: 419",419,419,1,0.0,,ollama_total_s=0.397;carga_s=0.001
2026-09-20T01:29:11+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F1,top_k=40,0,60,21,0,0.2572,901 + 369 + 7123 = 8293,8293,8393,0,0.0,,ollama_total_s=0.255;carga_s=0.001
2026-09-20T01:29:12+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F1,top_k=40,1,60,21,0,0.2346,901 + 369 + 7123 = 8493,8493,8393,0,0.0,,ollama_total_s=0.232;carga_s=0.001
2026-09-20T01:29:12+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F1,top_k=40,2,60,21,0,0.2353,901 + 369 + 7123 = 8293,8293,8393,0,0.0,,ollama_total_s=0.233;carga_s=0.001
2026-09-20T01:29:12+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F1,top_k=40,3,60,21,0,0.2348,901 + 369 + 7123 = 8493,8493,8393,0,0.0,,ollama_total_s=0.232;carga_s=0.001
2026-09-20T01:29:12+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F1,top_k=40,4,60,21,0,0.2334,901 + 369 + 7123 = 8393,8393,8393,1,0.0,,ollama_total_s=0.231;carga_s=0.001
2026-09-20T01:29:13+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F2,top_k=40,0,60,38,0,0.437,"1010 - 243 - 456 = 1010 - 699 = 311

Answer: 311",311,311,1,0.0,,ollama_total_s=0.435;carga_s=0.001
2026-09-20T01:29:13+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F2,top_k=40,1,60,31,0,0.3473,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.345;carga_s=0.001
2026-09-20T01:29:13+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F2,top_k=40,2,60,31,0,0.3456,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.343;carga_s=0.001
2026-09-20T01:29:14+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F2,top_k=40,3,60,31,0,0.3489,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.346;carga_s=0.001
2026-09-20T01:29:14+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",F2,top_k=40,4,60,31,0,0.3549,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.352;carga_s=0.001
2026-09-20T01:29:14+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M1,top_k=40,0,52,4,0,0.0712,731,731,731,1,0.0,,ollama_total_s=0.068;carga_s=0.002
2026-09-20T01:29:14+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M1,top_k=40,1,52,4,0,0.0492,731,731,731,1,0.0,,ollama_total_s=0.046;carga_s=0.001
2026-09-20T01:29:14+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M1,top_k=40,2,52,4,0,0.0543,731,731,731,1,0.0,,ollama_total_s=0.052;carga_s=0.001
2026-09-20T01:29:14+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M1,top_k=40,3,52,4,0,0.0488,731,731,731,1,0.0,,ollama_total_s=0.047;carga_s=0.001
2026-09-20T01:29:14+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M1,top_k=40,4,52,4,0,0.0478,731,731,731,1,0.0,,ollama_total_s=0.046;carga_s=0.001
2026-09-20T01:29:15+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M2,top_k=40,0,52,13,0,0.1653,90 × 24 = 2160,2160,2160,1,0.0,,ollama_total_s=0.164;carga_s=0.001
2026-09-20T01:29:15+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M2,top_k=40,1,52,5,0,0.0589,2160,2160,2160,1,0.0,,ollama_total_s=0.057;carga_s=0.001
2026-09-20T01:29:15+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M2,top_k=40,2,52,5,0,0.0594,2160,2160,2160,1,0.0,,ollama_total_s=0.057;carga_s=0.001
2026-09-20T01:29:15+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M2,top_k=40,3,52,13,0,0.147,90 × 24 = 2160,2160,2160,1,0.0,,ollama_total_s=0.145;carga_s=0.001
2026-09-20T01:29:15+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",M2,top_k=40,4,52,5,0,0.0598,2160,2160,2160,1,0.0,,ollama_total_s=0.058;carga_s=0.001
2026-09-20T01:29:15+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D1,top_k=40,0,53,15,0,0.1873,774 × 99 = 76626,76626,76626,1,0.0,,ollama_total_s=0.185;carga_s=0.001
2026-09-20T01:29:15+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D1,top_k=40,1,53,26,0,0.2886,"774 × 99 = 76,606  
Final answer: 76606",76606,76626,0,0.0,,ollama_total_s=0.286;carga_s=0.001
2026-09-20T01:29:16+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D1,top_k=40,2,53,24,0,0.2684,"774 × 99 = 76606

Answer: 76606",76606,76626,0,0.0,,ollama_total_s=0.266;carga_s=0.001
2026-09-20T01:29:16+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D1,top_k=40,3,53,15,0,0.181,774 × 99 = 76606,76606,76626,0,0.0,,ollama_total_s=0.179;carga_s=0.002
2026-09-20T01:29:16+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D1,top_k=40,4,53,26,0,0.3026,"774 × 99 = 76,606  
Final answer: 76606",76606,76626,0,0.0,,ollama_total_s=0.301;carga_s=0.001
2026-09-20T01:29:16+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D2,top_k=40,0,53,25,0,0.2882,"856 × 74 = 62,504

Answer: 62504",62504,63344,0,0.0,,ollama_total_s=0.286;carga_s=0.001
2026-09-20T01:29:16+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D2,top_k=40,1,53,6,0,0.0716,61624,61624,63344,0,0.0,,ollama_total_s=0.069;carga_s=0.001
2026-09-20T01:29:17+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D2,top_k=40,2,53,15,0,0.1694,856 × 74 = 62624,62624,63344,0,0.0,,ollama_total_s=0.167;carga_s=0.001
2026-09-20T01:29:17+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D2,top_k=40,3,53,15,0,0.1677,856 × 74 = 62504,62504,63344,0,0.0,,ollama_total_s=0.166;carga_s=0.001
2026-09-20T01:29:17+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D2,top_k=40,4,53,26,0,0.2892,"856 × 74 = 62,504

Final answer: 62504",62504,63344,0,0.0,,ollama_total_s=0.287;carga_s=0.001
2026-09-20T01:29:17+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D3,top_k=40,0,54,30,0,0.3358,"583 × 296 = 172, 408

Final answer: 172408",172408,172568,0,0.0,,ollama_total_s=0.333;carga_s=0.001
2026-09-20T01:29:19+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D3,top_k=40,1,54,100,0,1.1603,"583 × 296 = 171, 488

Wait, let me recalculate properly.

583 × 296

Break it down:
583 × 300 = 174,900  
Minus 583 × 4 = 2,332  
So 174,900 - 2,332 = **172,568**

",172568,172568,1,0.0,,ollama_total_s=1.157;carga_s=0.001
2026-09-20T01:29:20+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D3,top_k=40,2,54,100,0,1.1537,"583 × 296 = 172,  6968

Wait, let me recalculate properly:

583 × 296  
First, break it down:  
583 × 300 = 174900  
Minus 583 × 4 = 2332  
So 174900 - 2332 = 172,568",172568,172568,1,0.0,,ollama_total_s=1.152;carga_s=0.001
2026-09-20T01:29:20+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D3,top_k=40,3,54,29,0,0.344,"583 × 296 = 172,288

Final answer: 172288",172288,172568,0,0.0,,ollama_total_s=0.341;carga_s=0.001
2026-09-20T01:29:21+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",D3,top_k=40,4,54,50,0,0.5787,"583 × 296 = 172, 308 (exact calculation: 583 × 296 = 172308)

Answer: 172308",172308,172568,0,0.0,,ollama_total_s=0.577;carga_s=0.002
2026-09-20T01:29:21+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X1,top_k=40,0,55,19,0,0.2136,9984 × 503 = 4999512,4999512,5021952,0,0.0,,ollama_total_s=0.212;carga_s=0.001
2026-09-20T01:29:21+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X1,top_k=40,1,55,19,0,0.2253,9984 × 503 = 4999752,4999752,5021952,0,0.0,,ollama_total_s=0.223;carga_s=0.001
2026-09-20T01:29:21+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X1,top_k=40,2,55,19,0,0.2421,9984 × 503 = 4999752,4999752,5021952,0,0.0,,ollama_total_s=0.240;carga_s=0.001
2026-09-20T01:29:22+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X1,top_k=40,3,55,19,0,0.2395,9984 × 503 = 4998912,4998912,5021952,0,0.0,,ollama_total_s=0.238;carga_s=0.001
2026-09-20T01:29:22+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X1,top_k=40,4,55,19,0,0.2382,9984 × 503 = 4999952,4999952,5021952,0,0.0,,ollama_total_s=0.236;carga_s=0.001
2026-09-20T01:29:22+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X2,top_k=40,0,55,34,0,0.4241,"8345 × 463 = 385, 625 (exact calculation)

Final answer: 385625",385625,3863735,0,0.0,,ollama_total_s=0.423;carga_s=0.001
2026-09-20T01:29:23+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X2,top_k=40,1,55,43,0,0.4809,"8345 × 463 = 386,375 (calculated as 8345 × 463)

Answer: 386375",386375,3863735,0,0.0,,ollama_total_s=0.479;carga_s=0.001
2026-09-20T01:29:24+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X2,top_k=40,2,55,100,0,1.1233,"8345 × 463 = 385, 385

Wait, let me do it properly:

8345 × 463  
= (8000 + 345) × 463  
= 8000 × 463 + 345 × 463  

Calculate each part:

8000 × 463 = 3,704,0",,3863735,0,0.0,,ollama_total_s=1.121;carga_s=0.001
2026-09-20T01:29:24+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X2,top_k=40,3,55,31,0,0.3479,"8345 × 463 = 385, 485

Final answer: 385485",385485,3863735,0,0.0,,ollama_total_s=0.344;carga_s=0.001
2026-09-20T01:29:25+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",X2,top_k=40,4,55,100,0,1.12,"8345 × 463 = 385, 385

Wait, let me calculate it properly:

First, compute 8345 × 400 = 3,338,000  
Then, 8345 × 60 = 500,700  
Finally, 8345 × 3 = 25,035  

Adding them together:  
3,",3,3863735,0,0.0,,ollama_total_s=1.117;carga_s=0.001
2026-09-20T01:29:26+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",P1,top_k=40,0,61,37,0,0.4149,"43% of 1000 is 430.  
430 - 11 = 419.  

Answer: 419",419,419,1,0.0,,ollama_total_s=0.412;carga_s=0.001
2026-09-20T01:29:26+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",P1,top_k=40,1,61,36,0,0.4313,"43% of 1000 is 430.  
430 - 11 = 419.

Answer: 419",419,419,1,0.0,,ollama_total_s=0.429;carga_s=0.001
2026-09-20T01:29:27+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",P1,top_k=40,2,61,38,0,0.4306,"43% of 1000 is 430.  
430 - 11 = 419.  

Final answer: 419",419,419,1,0.0,,ollama_total_s=0.429;carga_s=0.001
2026-09-20T01:29:27+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",P1,top_k=40,3,61,43,0,0.5187,"43% of 1000 is 430. Subtract 11: 430 - 11 = 419.  
Final answer: 419",419,419,1,0.0,,ollama_total_s=0.516;carga_s=0.001
2026-09-20T01:29:28+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 1.0, ""think"": false, ""top_k"": 40, ""top_p"": 1.0}",P1,top_k=40,4,61,37,0,0.4114,"43% of 1000 is 430.  
430 - 11 = 419.  

Answer: 419",419,419,1,0.0,,ollama_total_s=0.410;carga_s=0.001
2026-09-20T01:29:28+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F1,greedy(T=0),0,60,21,0,0.2447,901 + 369 + 7123 = 8493,8493,8393,0,0.0,,ollama_total_s=0.242;carga_s=0.002
2026-09-20T01:29:28+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F1,greedy(T=0),1,60,21,0,0.2573,901 + 369 + 7123 = 8493,8493,8393,0,0.0,,ollama_total_s=0.255;carga_s=0.001
2026-09-20T01:29:28+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F1,greedy(T=0),2,60,21,0,0.2624,901 + 369 + 7123 = 8493,8493,8393,0,0.0,,ollama_total_s=0.261;carga_s=0.001
2026-09-20T01:29:29+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F1,greedy(T=0),3,60,21,0,0.2523,901 + 369 + 7123 = 8493,8493,8393,0,0.0,,ollama_total_s=0.250;carga_s=0.001
2026-09-20T01:29:29+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F1,greedy(T=0),4,60,21,0,0.2399,901 + 369 + 7123 = 8493,8493,8393,0,0.0,,ollama_total_s=0.238;carga_s=0.002
2026-09-20T01:29:29+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F2,greedy(T=0),0,60,31,0,0.3495,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.347;carga_s=0.001
2026-09-20T01:29:29+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F2,greedy(T=0),1,60,31,0,0.353,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.351;carga_s=0.001
2026-09-20T01:29:30+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F2,greedy(T=0),2,60,31,0,0.3443,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.342;carga_s=0.001
2026-09-20T01:29:30+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F2,greedy(T=0),3,60,31,0,0.3438,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.341;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",F2,greedy(T=0),4,60,31,0,0.343,1010 - 243 - 456 = 1010 - 699 = 311,311,311,1,0.0,,ollama_total_s=0.341;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M1,greedy(T=0),0,52,4,0,0.0682,731,731,731,1,0.0,,ollama_total_s=0.066;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M1,greedy(T=0),1,52,4,0,0.0481,731,731,731,1,0.0,,ollama_total_s=0.046;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M1,greedy(T=0),2,52,4,0,0.0492,731,731,731,1,0.0,,ollama_total_s=0.047;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M1,greedy(T=0),3,52,4,0,0.048,731,731,731,1,0.0,,ollama_total_s=0.046;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M1,greedy(T=0),4,52,4,0,0.0489,731,731,731,1,0.0,,ollama_total_s=0.047;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M2,greedy(T=0),0,52,5,0,0.0781,2160,2160,2160,1,0.0,,ollama_total_s=0.076;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M2,greedy(T=0),1,52,5,0,0.06,2160,2160,2160,1,0.0,,ollama_total_s=0.058;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M2,greedy(T=0),2,52,5,0,0.0598,2160,2160,2160,1,0.0,,ollama_total_s=0.057;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M2,greedy(T=0),3,52,5,0,0.0595,2160,2160,2160,1,0.0,,ollama_total_s=0.057;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",M2,greedy(T=0),4,52,5,0,0.0591,2160,2160,2160,1,0.0,,ollama_total_s=0.057;carga_s=0.001
2026-09-20T01:29:31+00:00,2b_topk,open_weight_pequeno,qwen3:1.7b,ollama,"{""num_predict"": 100, ""temperature"": 0.0, ""think"": false, ""top_k"": 100, ""top_p"": 1.0}",D1,greedy(T=0),0,53,15,0,0.1889,774 × 99 = 76606,76606,76626,0,0.0,,ollama_total_s=0.186;carga_s=0.001
